BSA-ID;Baustelle;Kalendertyp;Schichtstart;Schichtende;Ressourcenkategorie-Typ;Qualifikationen
808846;MG-117921 FLM_Gl860_Spurstangen;Mitteldienst;21.05.2025 07:00;21.05.2025 16:00;TFF;Tm 234-4
795009;Büroarbeit AVU;Mitteldienst;21.05.2025 07:00;21.05.2025 16:00;Polier/in;
737043;Stopfen Bern;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Polier/in;Sicherheitschef/in WK
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Begleiter/in;Rangierbegleitende Ai40 / PP,Sicherheitswärter/in WK
788103;Kw.21_Auftragen;Nachtdienst;21.05.2025 21:00;22.05.2025 05:45;TFF;Sicherheitschef/in WK,Tm 234-4,Triebfahrzeugführende B100 / PP
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Gleismonteur/in;
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;TFF;Aem 940,Triebfahrzeugführende B100 / PP
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Arbeitsleiter/in;
737043;Stopfen Bern;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
788103;Kw.21_Auftragen;Nachtdienst;21.05.2025 21:00;22.05.2025 05:45;Gleismonteur/in;
788103;Kw.21_Auftragen;Nachtdienst;21.05.2025 21:00;22.05.2025 05:45;Sicherheitswärter/in;Sicherheitswärter/in WK
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Gleismonteur/in;
638581;BN FS Erneuerung Schaltposten Stadtbach;Nachtdienst;21.05.2025 21:00;22.05.2025 07:00;Begleiter/in;Rangierbegleitende Ai40 / PP
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Begleiter/in;Triebfahrzeugführende B100 / PP
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Gleismonteur/in komplex;Sicherheitschef/in WK
737043;Stopfen Bern;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Sicherheitschef/in;Sicherheitschef/in WK,Sicherheitswärter/in WK
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Gleismonteur/in;
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Gleismonteur/in;
788103;Kw.21_Auftragen;Nachtdienst;21.05.2025 21:00;22.05.2025 05:45;Sicherheitswärter/in;Sicherheitswärter/in WK
788103;Kw.21_Auftragen;Nachtdienst;21.05.2025 21:00;22.05.2025 05:45;Gleismonteur/in;
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Gleismonteur/in;
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Lernende/r;
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;21.05.2025 21:00;22.05.2025 06:00;Lernende/r;
499107;FbE25_AESP_W_282;Nachtdienst;21.05.2025 22:00;22.05.2025 07:00;Sicherheitswärter/in;Sicherheitswärter/in WK
499107;FbE25_AESP_W_282;Nachtdienst;21.05.2025 22:00;22.05.2025 07:00;Sicherheitswärter/in;Sicherheitswärter/in WK
499107;FbE25_AESP_W_282;Nachtdienst;21.05.2025 22:00;22.05.2025 07:00;Gleismonteur/in;
499107;FbE25_AESP_W_282;Nachtdienst;21.05.2025 22:00;22.05.2025 07:00;Lernende/r;
499107;FbE25_AESP_W_282;Nachtdienst;21.05.2025 22:00;22.05.2025 07:00;Gleismonteur/in;
499107;FbE25_AESP_W_282;Nachtdienst;21.05.2025 22:00;22.05.2025 07:00;Sicherheitswärter/in;Sicherheitswärter/in WK
499107;FbE25_AESP_W_282;Nachtdienst;21.05.2025 22:00;22.05.2025 07:00;Vorarbeiter/in;Schalten und Erden WK,Sicherheitschef/in WK
499107;FbE25_AESP_W_282;Nachtdienst;21.05.2025 22:00;22.05.2025 07:00;Gleismonteur/in;
499107;FbE25_AESP_W_282;Nachtdienst;21.05.2025 22:00;22.05.2025 07:00;Sicherheitswärter/in;Sicherheitswärter/in WK
499107;FbE25_AESP_W_282;Nachtdienst;21.05.2025 22:00;22.05.2025 07:00;Begleiter/in;Rangierbegleitende Ai40 / PP
499107;FbE25_AESP_W_282;Nachtdienst;21.05.2025 22:00;22.05.2025 07:00;TFF;Am 841
499107;FbE25_AESP_W_282;Nachtdienst;21.05.2025 22:00;22.05.2025 07:00;Polier/in;Schalten und Erden WK,Sicherheitschef/in WK
499107;FbE25_AESP_W_282;Nachtdienst;21.05.2025 22:00;22.05.2025 07:00;Begleiter/in;Rangierbegleitende Ai40 / PP
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Polier/in;Sicherheitschef/in WK
788103;Kw.21_Auftragen;Nachtdienst;22.05.2025 21:00;23.05.2025 05:45;TFF;Sicherheitschef/in WK,Tm 234-4,Triebfahrzeugführende B100 / PP
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Begleiter/in;Rangierbegleitende Ai40 / PP,Sicherheitswärter/in WK
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Gleismonteur/in;
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;TFF;Aem 940,Triebfahrzeugführende B100 / PP
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Arbeitsleiter/in;
737043;Stopfen Bern;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
788103;Kw.21_Auftragen;Nachtdienst;22.05.2025 21:00;23.05.2025 05:45;Gleismonteur/in;
788103;Kw.21_Auftragen;Nachtdienst;22.05.2025 21:00;23.05.2025 05:45;Sicherheitswärter/in;Sicherheitswärter/in WK
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Gleismonteur/in;
638581;BN FS Erneuerung Schaltposten Stadtbach;Nachtdienst;22.05.2025 21:00;23.05.2025 07:00;Begleiter/in;Rangierbegleitende Ai40 / PP
737043;Stopfen Bern;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Gleismonteur/in komplex;Sicherheitschef/in WK
737043;Stopfen Bern;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Sicherheitschef/in;Sicherheitschef/in WK,Sicherheitswärter/in WK
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Gleismonteur/in;
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Gleismonteur/in;
788103;Kw.21_Auftragen;Nachtdienst;22.05.2025 21:00;23.05.2025 05:45;Sicherheitswärter/in;Sicherheitswärter/in WK
788103;Kw.21_Auftragen;Nachtdienst;22.05.2025 21:00;23.05.2025 05:45;Gleismonteur/in;
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Gleismonteur/in;
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Lernende/r;
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Lernende/r;
763183;Stopfen MS.RUB.ZOL-HBK;Nachtdienst;22.05.2025 21:00;23.05.2025 06:00;Begleiter/in;Triebfahrzeugführende B100 / PP
499107;FbE25_AESP_W_282;Nachtdienst;22.05.2025 22:00;23.05.2025 07:00;TFF;Tm 234,XTm Bendini
499107;FbE25_AESP_W_282;Nachtdienst;22.05.2025 22:00;23.05.2025 07:00;Gleismonteur/in;
499107;FbE25_AESP_W_282;Nachtdienst;22.05.2025 22:00;23.05.2025 07:00;Sicherheitswärter/in;Sicherheitswärter/in WK
499107;FbE25_AESP_W_282;Nachtdienst;22.05.2025 22:00;23.05.2025 07:00;Gleismonteur/in;
499107;FbE25_AESP_W_282;Nachtdienst;22.05.2025 22:00;23.05.2025 07:00;Sicherheitswärter/in;Sicherheitswärter/in WK
499107;FbE25_AESP_W_282;Nachtdienst;22.05.2025 22:00;23.05.2025 07:00;Sicherheitswärter/in;Sicherheitswärter/in WK
499107;FbE25_AESP_W_282;Nachtdienst;22.05.2025 22:00;23.05.2025 07:00;Gleismonteur/in;
499107;FbE25_AESP_W_282;Nachtdienst;22.05.2025 22:00;23.05.2025 07:00;Begleiter/in;Rangierbegleitende Ai40 / PP
499107;FbE25_AESP_W_282;Nachtdienst;22.05.2025 22:00;23.05.2025 07:00;Vorarbeiter/in;Schalten und Erden WK,Sicherheitschef/in WK
499107;FbE25_AESP_W_282;Nachtdienst;22.05.2025 22:00;23.05.2025 07:00;Sicherheitswärter/in;Sicherheitswärter/in WK
499107;FbE25_AESP_W_282;Nachtdienst;22.05.2025 22:00;23.05.2025 07:00;Polier/in;Schalten und Erden WK,Sicherheitschef/in WK
499107;FbE25_AESP_W_282;Nachtdienst;22.05.2025 22:00;23.05.2025 07:00;Begleiter/in;Rangierbegleitende Ai40 / PP
499107;FbE25_AESP_W_282;Nachtdienst;22.05.2025 22:00;23.05.2025 07:00;Gleismonteur/in;
793967;MG-115910 BNWM_Gl64_Coupon_U3;Mitteldienst;23.05.2025 07:30;23.05.2025 15:30;TFF;Tm 234
737043;Stopfen Bern;Nachtdienst;23.05.2025 21:00;24.05.2025 06:00;Sicherheitschef/in;Sicherheitschef/in WK,Sicherheitswärter/in WK
764363;Präventives Schleifen NBS;Nachtdienst;23.05.2025 21:00;24.05.2025 06:00;TFF;ETCS,Tm 234-4,Triebfahrzeugführende B100 / PP
737043;Stopfen Bern;Nachtdienst;23.05.2025 21:00;24.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;23.05.2025 21:00;24.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
764363;Präventives Schleifen NBS;Nachtdienst;23.05.2025 21:00;24.05.2025 06:00;Gleismonteur/in komplex;Sicherheitschef/in WK
736755;Arbeitsstellenkoordinator Q2 Sperrwochenende NBS Kw.21,22;Frühdienst;24.05.2025 04:45;24.05.2025 13:15;Gleismonteur/in komplex;Arbeitsstellenkoordinator
790312;Kw.21 UKL Gl.600 NBS ;Mitteldienst;24.05.2025 07:00;24.05.2025 16:00;TFF;ETCS,Tm 234-4
790312;Kw.21 UKL Gl.600 NBS ;Mitteldienst;24.05.2025 07:00;24.05.2025 16:00;TFF;ETCS,Tm 234-4
764363;Präventives Schleifen NBS;Nachtdienst;24.05.2025 21:00;25.05.2025 06:00;TFF;ETCS,Tm 234-4,Triebfahrzeugführende B100 / PP
764363;Präventives Schleifen NBS;Nachtdienst;24.05.2025 21:00;25.05.2025 06:00;Gleismonteur/in komplex;Sicherheitschef/in WK
736755;Arbeitsstellenkoordinator Q2 Sperrwochenende NBS Kw.21,22;Frühdienst;25.05.2025 05:30;25.05.2025 14:00;Gleismonteur/in komplex;Arbeitsstellenkoordinator
764363;Präventives Schleifen NBS;Nachtdienst;25.05.2025 21:00;26.05.2025 06:00;TFF;ETCS,Tm 234-4,Triebfahrzeugführende B100 / PP
764363;Präventives Schleifen NBS;Nachtdienst;25.05.2025 21:00;26.05.2025 06:00;Gleismonteur/in komplex;Sicherheitschef/in WK
793967;MG-115910 BNWM_Gl64_Coupon_U3;Frühdienst;26.05.2025 05:30;26.05.2025 14:30;Lernende/r;
793967;MG-115910 BNWM_Gl64_Coupon_U3;Frühdienst;26.05.2025 05:30;26.05.2025 14:30;Kranführer/in;XTm Bendini
793967;MG-115910 BNWM_Gl64_Coupon_U3;Frühdienst;26.05.2025 05:30;26.05.2025 14:30;Gleismonteur/in;
793967;MG-115910 BNWM_Gl64_Coupon_U3;Frühdienst;26.05.2025 05:30;26.05.2025 14:30;Sicherheitschef/in;Sicherheitschef/in WK
793967;MG-115910 BNWM_Gl64_Coupon_U3;Frühdienst;26.05.2025 05:30;26.05.2025 14:30;Sicherheitswärter/in;Sicherheitswärter/in WK
793967;MG-115910 BNWM_Gl64_Coupon_U3;Frühdienst;26.05.2025 05:30;26.05.2025 14:30;Gleismonteur/in;
793967;MG-115910 BNWM_Gl64_Coupon_U3;Frühdienst;26.05.2025 05:30;26.05.2025 14:30;Arbeitsleiter/in;Zertifizierung Neutralisation
793967;MG-115910 BNWM_Gl64_Coupon_U3;Frühdienst;26.05.2025 05:30;26.05.2025 14:30;Lernende/r;
793967;MG-115910 BNWM_Gl64_Coupon_U3;Frühdienst;26.05.2025 05:30;26.05.2025 14:30;Lernende/r;
793967;MG-115910 BNWM_Gl64_Coupon_U3;Frühdienst;26.05.2025 05:30;26.05.2025 14:30;Gleismonteur/in;
793967;MG-115910 BNWM_Gl64_Coupon_U3;Frühdienst;26.05.2025 05:30;26.05.2025 14:30;Gleismonteur/in;
793967;MG-115910 BNWM_Gl64_Coupon_U3;Frühdienst;26.05.2025 05:30;26.05.2025 14:30;TFF;Tm 234
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Mitteldienst;26.05.2025 07:00;26.05.2025 12:00;TFF;Tm 234-4,Triebfahrzeugführende B100 / PP
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Mitteldienst;26.05.2025 07:00;26.05.2025 12:00;Begleiter/in;Rangierbegleitende Ai / PP
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;26.05.2025 21:00;27.05.2025 05:45;Gleismonteur/in;
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;26.05.2025 21:00;27.05.2025 05:45;Sicherheitswärter/in;Sicherheitswärter/in WK
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;26.05.2025 21:00;27.05.2025 05:45;Gleismonteur/in;
766909;Schleifen Weichen & Dilitation ;Nachtdienst;26.05.2025 21:00;27.05.2025 06:00;Begleiter/in;Rangierbegleitende Ai / PP,Sicherheitswärter/in WK
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;26.05.2025 21:00;27.05.2025 05:45;Begleiter/in;Rangierbegleitende Ai / PP
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;26.05.2025 21:00;27.05.2025 05:45;Arbeitsleiter/in;
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;26.05.2025 21:00;27.05.2025 05:45;TFF;Tm 234-4,Triebfahrzeugführende B100 / PP
766909;Schleifen Weichen & Dilitation ;Nachtdienst;26.05.2025 21:00;27.05.2025 06:00;TFF;Tm 234-4,Triebfahrzeugführende B100 / PP
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;26.05.2025 21:00;27.05.2025 05:45;Polier/in;Sicherheitschef/in WK
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;26.05.2025 21:00;27.05.2025 05:45;Lernende/r;
766909;Schleifen Weichen & Dilitation ;Nachtdienst;26.05.2025 21:00;27.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;26.05.2025 21:00;27.05.2025 05:45;Lernende/r;
766909;Schleifen Weichen & Dilitation ;Nachtdienst;26.05.2025 21:00;27.05.2025 06:00;Sicherheitswärter/in;Sicherheitschef/in WK,Sicherheitswärter/in WK
766909;Schleifen Weichen & Dilitation ;Nachtdienst;26.05.2025 21:00;27.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
766909;Schleifen Weichen & Dilitation ;Nachtdienst;26.05.2025 21:00;27.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
499107;FbE25_AESP_W_282;Nachtdienst;26.05.2025 22:00;27.05.2025 07:00;Begleiter/in;Rangierbegleitende Ai40 / PP
499107;FbE25_AESP_W_282;Nachtdienst;26.05.2025 22:00;27.05.2025 07:00;Polier/in;Schalten und Erden WK,Sicherheitschef/in WK
499107;FbE25_AESP_W_282;Nachtdienst;26.05.2025 22:00;27.05.2025 07:00;TFF;Tm 234,XTm Bendini
499107;FbE25_AESP_W_282;Nachtdienst;26.05.2025 22:00;27.05.2025 07:00;Gleismonteur/in;
499107;FbE25_AESP_W_282;Nachtdienst;26.05.2025 22:00;27.05.2025 07:00;Vorarbeiter/in;Schalten und Erden WK,Sicherheitschef/in WK
499107;FbE25_AESP_W_282;Nachtdienst;26.05.2025 22:00;27.05.2025 07:00;Begleiter/in;Rangierbegleitende Ai40 / PP
499107;FbE25_AESP_W_282;Nachtdienst;26.05.2025 22:00;27.05.2025 07:00;Gleismonteur/in;
499107;FbE25_AESP_W_282;Nachtdienst;26.05.2025 22:00;27.05.2025 07:00;Gleismonteur/in;
762442;Arbeitsstellenkoordinator Q2 Clustering Frühling NBS Kw.24,25;Mitteldienst;27.05.2025 07:00;27.05.2025 16:00;TFF;Triebfahrzeugführende B100 / PP
690667;SE Los 7 FLM-BNBS (exkl.);Mitteldienst;27.05.2025 07:00;27.05.2025 16:00;TFF;Triebfahrzeugführende B100 / PP
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Lernende/r;
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Lernende/r;
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Vorarbeiter/in;Sicherheitschef/in WK
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Gleismonteur/in;
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Gleismonteur/in;
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Sicherheitswärter/in;Sicherheitswärter/in WK
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Gleismonteur/in;
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Gleismonteur/in;
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Gleismonteur/in;
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Begleiter/in;Rangierbegleitende Ai40 / PP
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Begleiter/in;Rangierbegleitende Ai40 / PP
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Sicherheitswärter/in;Sicherheitswärter/in WK
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Polier/in;Sicherheitschef/in WK
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Gleismonteur/in;
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Sicherheitswärter/in;Sicherheitswärter/in WK
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;TFF;Tm 234-4
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Begleiter/in;Rangierbegleitende Ai40 / PP
758266;FbE25_BN-BNWM_Gl_802;Mitteldienst;27.05.2025 07:30;27.05.2025 16:00;Sicherheitswärter/in;Sicherheitswärter/in WK
766909;Schleifen Weichen & Dilitation ;Nachtdienst;27.05.2025 21:00;28.05.2025 06:00;Begleiter/in;Rangierbegleitende Ai / PP,Sicherheitswärter/in WK
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;27.05.2025 21:00;28.05.2025 05:45;Begleiter/in;Rangierbegleitende Ai / PP
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;27.05.2025 21:00;28.05.2025 05:45;Sicherheitswärter/in;Sicherheitswärter/in WK
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;27.05.2025 21:00;28.05.2025 05:45;Gleismonteur/in;
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;27.05.2025 21:00;28.05.2025 05:45;Gleismonteur/in;
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;27.05.2025 21:00;28.05.2025 05:45;Arbeitsleiter/in;
766909;Schleifen Weichen & Dilitation ;Nachtdienst;27.05.2025 21:00;28.05.2025 06:00;TFF;Tm 234-4,Triebfahrzeugführende B100 / PP
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;27.05.2025 21:00;28.05.2025 05:45;TFF;Tm 234-4,Triebfahrzeugführende B100 / PP
766909;Schleifen Weichen & Dilitation ;Nachtdienst;27.05.2025 21:00;28.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;27.05.2025 21:00;28.05.2025 05:45;Polier/in;Sicherheitschef/in WK
766909;Schleifen Weichen & Dilitation ;Nachtdienst;27.05.2025 21:00;28.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;27.05.2025 21:00;28.05.2025 05:45;Lernende/r;
766909;Schleifen Weichen & Dilitation ;Nachtdienst;27.05.2025 21:00;28.05.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;27.05.2025 21:00;28.05.2025 05:45;Sicherheitswärter/in;Sicherheitswärter/in WK
766909;Schleifen Weichen & Dilitation ;Nachtdienst;27.05.2025 21:00;28.05.2025 06:00;Sicherheitswärter/in;Sicherheitschef/in WK,Sicherheitswärter/in WK
793818;MG-115839 KU_LY_U3_We 4-5  Coupon;Nachtdienst;27.05.2025 21:00;28.05.2025 05:45;Lernende/r;
499107;FbE25_AESP_W_282;Nachtdienst;27.05.2025 22:00;28.05.2025 07:00;Gleismonteur/in;
499107;FbE25_AESP_W_282;Nachtdienst;27.05.2025 22:00;28.05.2025 07:00;Vorarbeiter/in;Schalten und Erden WK,Sicherheitschef/in WK
499107;FbE25_AESP_W_282;Nachtdienst;27.05.2025 22:00;28.05.2025 07:00;Gleismonteur/in;
499107;FbE25_AESP_W_282;Nachtdienst;27.05.2025 22:00;28.05.2025 07:00;Begleiter/in;Rangierbegleitende Ai40 / PP
499107;FbE25_AESP_W_282;Nachtdienst;27.05.2025 22:00;28.05.2025 07:00;TFF;Tm 234,XTm Bendini
499107;FbE25_AESP_W_282;Nachtdienst;27.05.2025 22:00;28.05.2025 07:00;Begleiter/in;Rangierbegleitende Ai40 / PP
499107;FbE25_AESP_W_282;Nachtdienst;27.05.2025 22:00;28.05.2025 07:00;Polier/in;Schalten und Erden WK,Sicherheitschef/in WK
499107;FbE25_AESP_W_282;Nachtdienst;27.05.2025 22:00;28.05.2025 07:00;Gleismonteur/in;
762442;Arbeitsstellenkoordinator Q2 Clustering Frühling NBS Kw.24,25;Mitteldienst;28.05.2025 07:00;28.05.2025 16:00;TFF;Triebfahrzeugführende B100 / PP
766561;Ostermundigen, ÖV-Knoten Einbau Hilfsbrücken FB;Mitteldienst;28.05.2025 07:15;28.05.2025 15:45;Begleiter/in;Rangierbegleitende Ai40 / PP
766561;Ostermundigen, ÖV-Knoten Einbau Hilfsbrücken FB;Mitteldienst;28.05.2025 07:15;28.05.2025 15:45;Lernende/r;
766561;Ostermundigen, ÖV-Knoten Einbau Hilfsbrücken FB;Mitteldienst;28.05.2025 07:15;28.05.2025 15:45;Lernende/r;
766561;Ostermundigen, ÖV-Knoten Einbau Hilfsbrücken FB;Mitteldienst;28.05.2025 07:15;28.05.2025 15:45;Gleismonteur/in;
766561;Ostermundigen, ÖV-Knoten Einbau Hilfsbrücken FB;Mitteldienst;28.05.2025 07:15;28.05.2025 15:45;Gleismonteur/in;
766561;Ostermundigen, ÖV-Knoten Einbau Hilfsbrücken FB;Mitteldienst;28.05.2025 07:15;28.05.2025 15:45;Gleismonteur/in;
766561;Ostermundigen, ÖV-Knoten Einbau Hilfsbrücken FB;Mitteldienst;28.05.2025 07:15;28.05.2025 15:45;Vorarbeiter/in;Sicherheitschef/in WK
766561;Ostermundigen, ÖV-Knoten Einbau Hilfsbrücken FB;Mitteldienst;28.05.2025 07:15;28.05.2025 15:45;Lernende/r;
766561;Ostermundigen, ÖV-Knoten Einbau Hilfsbrücken FB;Mitteldienst;28.05.2025 07:15;28.05.2025 15:45;TFF;Tm 234-4
766561;Ostermundigen, ÖV-Knoten Einbau Hilfsbrücken FB;Mitteldienst;28.05.2025 07:15;28.05.2025 15:45;Sicherheitswärter/in;Sicherheitswärter/in WK
766561;Ostermundigen, ÖV-Knoten Einbau Hilfsbrücken FB;Mitteldienst;28.05.2025 07:15;28.05.2025 15:45;Gleismonteur/in;
766561;Ostermundigen, ÖV-Knoten Einbau Hilfsbrücken FB;Mitteldienst;28.05.2025 07:15;28.05.2025 15:45;Polier/in;Sicherheitschef/in WK
766561;Ostermundigen, ÖV-Knoten Einbau Hilfsbrücken FB;Mitteldienst;28.05.2025 07:15;28.05.2025 15:45;Sicherheitswärter/in;Sicherheitswärter/in WK
807901;MG-117779 H_RUB_W.2-EHS;Nachtdienst;28.05.2025 21:00;29.05.2025 05:45;Kranführer/in;Kirow 100
807901;MG-117779 H_RUB_W.2-EHS;Nachtdienst;28.05.2025 21:00;29.05.2025 05:45;Gleismonteur/in;
807901;MG-117779 H_RUB_W.2-EHS;Nachtdienst;28.05.2025 21:00;29.05.2025 05:45;TFF;Tm 234-4,Triebfahrzeugführende B100 / PP
807901;MG-117779 H_RUB_W.2-EHS;Nachtdienst;28.05.2025 21:00;29.05.2025 05:45;Gleismonteur/in;
807901;MG-117779 H_RUB_W.2-EHS;Nachtdienst;28.05.2025 21:00;29.05.2025 05:45;Begleiter/in;Rangierbegleitende Ai / PP
807901;MG-117779 H_RUB_W.2-EHS;Nachtdienst;28.05.2025 21:00;29.05.2025 05:45;Gleismonteur/in;
